#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC5633                 | UGC09271,SDSSJ142728.39+460847.6,SDSSJ142728.38+460847.6,SDSSJ142728.38+460847.5,PGC2276143,PGC051620,NGC5633,MCG+08-26-034,KIG0631,IRAS14255+4622,CGCG247-030,2MASXJ14272838+4608475,1ZW089                                                                                                                         |     51620 |  32.87 |  32.81 |   14.45788 |   46.14652 |     2326 |        4 |     2330 |        4 |     2576 |   10.9 |   50.8 |     0.18 |     0.02 | Sb    |      | R     |           |             |   3.2 |   0.6 |     1.04 |     0.03 | 125.01 |   3.99 | 161.44 |   5.25 |  15.04 |   0.11 |  11.82 |   0.07 |  12.75 |  -0.09 |   0.56 |  11.69 |
  NGC5659                 | UGC09342,SDSSJ143106.14+252118.4,SDSSJ143106.13+252118.4,SDSSJ143106.13+252118.3,PGC051875,NGC5659,MCG+04-34-044,LGG383:[G93]007,CGCG133-082,AGC009342,2MFGC11778,2MASXJ14310611+2521183                                                                                                                             |     51875 |  34.17 |    NaN |   14.51837 |   25.35507 |     4491 |        2 |     4492 |        3 |     4673 |   44.6 |   82.3 |     0.54 |     0.02 | SBb   | B    | R     |           |             |   3.1 |   0.5 |     1.25 |     0.03 | 156.91 |   4.41 | 158.33 |   4.46 |  16.21 |   0.15 |    NaN |   0.16 |  13.55 |    NaN |    NaN |  12.65 |
  NGC5657                 | UGC09335,SDSSJ143043.60+291050.8,SDSSJ143043.59+291050.9,SDSSJ143043.59+291050.7,PGC051850,NGC5657,MRK0814,MCG+05-34-060,LGG383:[G93]009,IRAS14285+2924,CGCG163-069,AGC009335,2MASXJ14304364+2910503                                                                                                                 |     51850 |  33.91 |    NaN |   14.51211 |   29.18075 |     3968 |       13 |     3908 |        5 |     4164 |  168.2 |   71.1 |     0.39 |     0.05 | Sb    | B    | R     |           |             |   3.1 |   0.6 |     1.24 |     0.07 | 151.36 |   4.17 | 160.01 |   4.47 |  15.31 |   0.23 |  12.70 |   0.08 |  13.67 |    NaN |    NaN |  12.64 |
  NGC5682                 | UGC09388,SDSSJ143444.97+484012.8,SDSSJ143444.96+484012.9,SDSSJ143444.96+484012.8,SDSSJ143444.94+484013.1,PGC052107,NGC5682,MCG+08-27-002,LGG384:[G93]006,KUG1432+488,IRAS14329+4853,CGCG248-008,2MASXJ14344551+4840039                                                                                               |     52107 |  32.84 |    NaN |   14.57919 |   48.66972 |     2277 |        1 |     2279 |        6 |     2534 |  136.1 |   73.6 |     0.43 |     0.03 | Sb    | B    |       |           |             |   3.2 |   0.9 |     0.81 |     0.06 |  99.19 |   3.45 | 103.41 |   3.61 |  15.88 |   0.14 |  13.73 |   0.14 |  14.03 |  -0.11 |   0.33 |  13.73 |
  NGC5684                 | UGC09402,SDSSJ143550.16+363235.6,SDSSJ143550.15+363235.6,PGC052179,NGC5684,MCG+06-32-073,LGG385:[G93]002,CGCG192-046,2MASXJ14355015+3632352                                                                                                                                                                          |     52179 |  33.99 |    NaN |   14.59727 |   36.54319 |     4093 |        2 |      NaN |      NaN |     4316 |  100.7 |   44.3 |     0.10 |     0.03 | S0    |      |       |           |             |  -2.2 |   0.8 |     1.15 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.05 |  13.54 |   0.46 |   0.86 |  13.57 |
  NGC5687                 | UGC09395,SDSSJ143452.40+542833.0,PGC052116,NGC5687,MCG+09-24-020,KIG0637,CGCG273-014,2MASXJ14345236+5428324                                                                                                                                                                                                          |     52116 |  32.70 |  32.21 |   14.58122 |   54.47576 |     2113 |       23 |      NaN |      NaN |     2383 |  103.3 |   79.1 |     0.24 |     0.05 | E-S0  |      |       |           |             |  -3.2 |   1.0 |     1.38 |     0.07 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.05 |  12.51 |    NaN |   0.81 |    NaN |
  NGC5732                 | UGC09467,SDSSJ144038.95+383816.1,PGC052438,NGC5732,MCG+07-30-048,IRAS14386+3851,CGCG220-046,2MASXJ14403899+3838157                                                                                                                                                                                                   |     52438 |  33.80 |    NaN |   14.67749 |   38.63773 |     3736 |       24 |      NaN |      NaN |     3966 |   42.3 |   60.8 |     0.28 |     0.02 | Sbc   |      |       |           |             |   4.0 |   0.3 |     1.09 |     0.04 | 283.40 |  13.36 | 324.78 |  15.43 |    NaN |    NaN |  13.65 |   0.07 |  13.80 |    NaN |    NaN |  13.31 |
  NGC5730                 | UGC09456,SDSSJ143952.18+424432.2,SDSSJ143952.17+424432.2,SDSSJ143952.17+424432.1,SDSSJ143952.16+424432.4,PGC052396,NGC5730,MCG+07-30-046,KPG430A,IRAS14379+4257,CGCG220-044,2MFGC11893,2MASXJ14395218+4244324                                                                                                        |     52396 |  33.04 |  32.20 |   14.66449 |   42.74233 |     2527 |        2 |     2532 |        5 |     2769 |   88.7 |   90.0 |     0.72 |     0.03 | Sm    |      |       |           |             |   9.2 |   1.8 |     1.30 |     0.03 | 119.74 |   3.67 | 119.74 |    NaN |  14.44 |   0.21 |  13.11 |   0.07 |  13.05 |    NaN |    NaN |  13.31 |
  UGC09448                | UGC09448,SDSSJ143859.15+510714.7,SDSSJ143859.15+510714.4,SDSSJ143859.14+510714.4,RFGC2829,PGC052344,MCG+09-24-028,KUG1437+513,FGC1788,EONJ219.746+51.121,EGISJ143859.2+510714,CGCG273-022,2MFGC11881,2MASXJ14385922+5107146                                                                                          |     52344 |  32.77 |  33.13 |   14.64977 |   51.12068 |     2197 |        6 |     2185 |        6 |     2460 |   86.7 |   90.0 |     0.91 |     0.05 | Sb    |      |       |           |             |   3.3 |   0.7 |     1.21 |     0.05 | 111.79 |   5.54 | 111.79 |    NaN |  15.59 |   0.11 |    NaN |   0.08 |  13.93 |    NaN |    NaN |  13.86 |
  NGC5720                 | UGC09439,SDSSJ143833.29+504854.9,SDSSJ143833.29+504854.7,SDSSJ143833.28+504854.8,PGC052328,NGC5720,MCG+09-24-025,CGCG273-017,2MASXJ14383328+5048552                                                                                                                                                                  |     52328 |  35.34 |  35.41 |   14.64258 |   50.81529 |     7783 |        2 |     7787 |        5 |     8046 |  132.0 |   52.0 |     0.19 |     0.05 | SBb   | B    | R     |           |             |   3.1 |   0.4 |     1.28 |     0.07 | 194.81 |   7.27 | 247.06 |   9.60 |  15.85 |   0.09 |    NaN |   0.07 |  14.04 |    NaN |    NaN |  12.93 |
  NGC5714                 | UGC09431,SDSSJ143811.51+463817.7,SDSSJ143811.51+463817.6,RFGC2826,PGC2284616,PGC052307,NGC5714,MCG+08-27-011,IRAS14363+4651,FGC1785,CGCG248-014,2MFGC11872,2MASXJ14381154+4638180                                                                                                                                    |     52307 |  32.80 |  32.89 |   14.63653 |   46.63830 |     2239 |        2 |     2239 |        3 |     2491 |   81.7 |   90.0 |     0.76 |     0.03 | SBc   | B    |       |           |             |   5.8 |   0.5 |     1.45 |     0.02 | 153.72 |   4.18 | 153.72 |    NaN |  14.36 |   0.10 |  12.81 |   0.06 |  12.84 |    NaN |    NaN |  12.45 |
  UGC09539                | UGC09539,SDSSJ144905.98+221153.4,SDSSJ144905.97+221153.3,PGC1665384,PGC052912,MCG+04-35-009,EONJ222.275+22.198,EGISJ144906.0+221153,CGCG134-036,2MFGC12013,2MASXJ14490593+2211529                                                                                                                                    |     52912 |  34.88 |    NaN |   14.81832 |   22.19815 |     6343 |        3 |      NaN |      NaN |     6516 |   66.0 |   79.9 |     0.43 |     0.03 | Sa    |      |       |           |             |   0.9 |   0.7 |     0.86 |     0.08 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.14 |  14.45 |    NaN |    NaN |  13.20 |
  NGC5735                 | UGC09481,SDSSJ144233.24+284335.2,PGC052535,NGC5735,MCG+05-35-007,LGG383:[G93]013,IRAS14403+2856,CGCG164-013,AGC009481,2MASXJ14423324+2843347                                                                                                                                                                         |     52535 |  33.78 |    NaN |   14.70924 |   28.72643 |     3729 |        6 |     3742 |        4 |     3926 |   51.5 |   44.6 |     0.14 |     0.03 | Sbc   | B    | R     | M         |             |   3.6 |   0.7 |     1.30 |     0.03 | 101.51 |   3.63 | 144.45 |   5.33 |  14.50 |   0.32 |  13.23 |   0.07 |  13.51 |    NaN |    NaN |  12.55 |
  UGC09492                | UGC09492,SDSSJ144412.18+075658.7,PGC052625,MCG+01-38-002,CGCG048-011,AGC009492,2MIG2022,2MASXJ14441214+0756581                                                                                                                                                                                                       |     52625 |  35.45 |    NaN |   14.73672 |    7.94961 |     8304 |        3 |     8310 |        6 |     8412 |   52.9 |   68.6 |     0.32 |     0.03 | SBa   | B    | R     |           |             |   1.1 |   0.5 |     1.04 |     0.05 | 236.57 |  17.57 | 254.03 |  18.95 |  16.84 |   0.30 |    NaN |   0.12 |  14.25 |    NaN |    NaN |  12.86 |
  NGC5784                 | UGC09592,SDSSJ145416.44+423328.4,PGC053265,NGC5784,MCG+07-31-006,IRAS14524+4245,CGCG221-009,2MASXJ14541645+4233279                                                                                                                                                                                                   |     53265 |  34.55 |    NaN |   14.90457 |   42.55790 |     5370 |       16 |      NaN |      NaN |     5614 |    NaN |   27.5 |     0.04 |     0.03 | S0    |      |       | M         |             |  -1.9 |   0.4 |     1.17 |     0.05 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  13.16 |   0.09 |  13.52 |    NaN |    NaN |    NaN |
  IC1079                  | UGC09611,SDSSJ145636.16+092211.1,SDSSJ145636.16+092211.0,SDSSJ145636.15+092211.0,PGC053418,NPM1G+09.0399,MCG+02-38-026,IC1079,CGCG076-103,2MASXJ14563613+0922111                                                                                                                                                     |     53418 |  35.55 |    NaN |   14.94338 |    9.36976 |     8717 |        3 |      NaN |      NaN |     8835 |   81.4 |   90.0 |     0.23 |     0.03 | E     |      |       | M         |             |  -4.9 |   0.4 |     1.16 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.17 |  14.23 |    NaN |    NaN |  12.53 |
  IC1078                  | UGC09608,SDSSJ145629.01+092116.3,PGC053411,MCG+02-38-025,IC1078,CGCG076-102,AGC009608,2MASXJ14562897+0921161                                                                                                                                                                                                         |     53411 |  35.52 |    NaN |   14.94139 |    9.35450 |     8589 |        1 |     8588 |        5 |     8707 |   19.0 |   37.3 |     0.09 |     0.03 | Sa    | B    | R     |           |             |   1.1 |   0.7 |     1.00 |     0.04 |  65.85 |   2.54 | 108.60 |   4.43 |  17.36 |   0.20 |    NaN |   0.18 |  14.44 |    NaN |    NaN |  13.32 |
  NGC5797                 | UGC09619,SDSSJ145624.04+494146.2,PGC053408,NGC5797,MCG+08-27-036,CGCG248-030,2MASXJ14562406+4941457                                                                                                                                                                                                                  |     53408 |  33.97 |    NaN |   14.94002 |   49.69610 |     4032 |       50 |      NaN |      NaN |     4295 |  107.5 |   56.3 |     0.19 |     0.03 | S0-a  |      |       | M         |             |  -0.3 |   1.0 |     1.20 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.08 |  13.45 |    NaN |    NaN |    NaN |
  UGC09598                | UGC09598,SDSSJ145509.06+434906.9,SDSSJ145509.06+434906.8,SDSSJ145509.05+434906.9,SDSSJ145509.05+434906.8,PGC053332,MCG+07-31-009,KIG0655,CGCG221-012,2MIG2040,2MASXJ14550908+4349067                                                                                                                                 |     53332 |  34.65 |    NaN |   14.91918 |   43.81858 |     5577 |        6 |     5585 |        5 |     5825 |  122.1 |   71.2 |     0.44 |     0.02 | SABc  | B    |       |           |             |   5.7 |   0.6 |     1.21 |     0.03 | 177.07 |   6.35 | 187.01 |   6.73 |  16.30 |   0.25 |    NaN |   0.10 |  13.85 |    NaN |    NaN |  12.97 |
  NGC5772                 | UGC09566,SDSSJ145138.89+403557.1,SDSSJ145138.89+403557.0,SDSSJ145138.88+403557.0,SDSSJ145138.88+403556.9,PGC2168212,PGC053067,NGC5772,MCG+07-31-001,KIG0653,IRAS14497+4048,CGCG221-003,CGCG220-060,2MIG2034,2MASXJ14513884+4035572                                                                                   |     53067 |  34.35 |  35.12 |   14.86080 |   40.59920 |     4872 |        5 |     4898 |        6 |     5110 |   32.0 |   73.1 |     0.42 |     0.04 | Sb    |      | R     |           |             |   3.0 |   0.4 |     1.14 |     0.04 | 234.33 |  10.67 | 244.88 |  11.22 |  15.55 |   0.09 |  13.67 |   0.08 |  13.13 |    NaN |    NaN |  12.11 |
  UGC09663                | [RC2]A1459+52,UGC09663,SDSSJ150113.66+523547.0,SDSSJ150113.63+523545.4,PGC053644,MCG+09-25-005,DDO198,CGCG274-006                                                                                                                                                                                                    |     53644 |  32.97 |    NaN |   15.02046 |   52.59618 |     2420 |        4 |     2420 |        6 |     2689 |    NaN |   41.9 |     0.10 |     0.07 | IAB   | B    |       |           | D           |   9.7 |   0.6 |     1.14 |     0.09 |  47.05 |   1.76 |  70.42 |   2.95 |  15.35 |   0.12 |    NaN |   0.09 |  14.68 |  -0.45 |   0.51 |    NaN |
  UGC09661                | UGC09661,SDSSJ150203.62+015026.0,SDSSJ150203.51+015028.6,SDSSJ150203.50+015028.6,PGC053683,NGC5846:[MTT2005]083,MCG+00-38-018,LGG392:[G93]003,CGCG020-048,AGC009661,2MASXJ15020353+0150280                                                                                                                           |     53683 |  31.45 |    NaN |   15.03431 |    1.84110 |     1243 |        2 |     1242 |        4 |     1325 |  139.2 |   28.5 |     0.04 |     0.03 | SBd   | B    |       | M         |             |   8.0 |   0.5 |     1.02 |     0.04 |  38.96 |   1.48 |  81.75 |   3.49 |  16.81 |   0.14 |    NaN |   0.26 |  14.48 |    NaN |    NaN |  13.23 |
