#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC4302                 | [RG2008]J185.42700+14.59831,VCC0497,UGC07418,SDSSJ122142.51+143555.2,SDSSJ122142.47+143553.9,SDSSJ122142.47+143553.8,SDSSJ122141.95+143556.6,PGC039974,NGC4302,MCG+03-32-009,LGG289:[G93]006,KPG332B,IRAS12191+1452,EVCC0422,EONJ185.427+14.598,EGISJ122142.2+143556,CGCG099-027,ALFALFA1-276,AGC007418,2MFGC09724,2MASXJ12214247+1435519           |     39974 |  31.32 |  30.78 |   12.36176 |   14.59844 |     1126 |       17 |     1147 |        3 |     1224 |  178.5 |   90.0 |     0.73 |     0.05 | Sc    |      |       |           |             |   5.3 |   0.8 |     1.78 |     0.03 | 167.61 |   3.42 | 167.61 |    NaN |  13.69 |   0.16 |    NaN |   0.15 |  10.78 |    NaN |   0.73 |  10.91 |
  NGC4321                 | [TH2002]006,VCC0596,UGC07450,SDSSJ122254.91+154920.2,PGC040153,NGC4321,MESSIER100,MCG+03-32-015,M100,LGG289:[G93]057,KUG1220+160,IRAS12204+1605,IRAS12203+1606,HIPASSJ1222+15,EVCC0467,CGCG099-030,ALFALFA1-289,AGC007450,2MASXJ12225489+1549205                                                                                                    |     40153 |  31.97 |  31.01 |   12.38191 |   15.82228 |     1574 |        2 |     1574 |        2 |     1677 |    NaN |   23.4 |     0.04 |     0.03 | SABb  | B    |       | M         |             |   4.0 |   0.3 |     1.79 |     0.02 | 112.78 |   1.89 | 283.95 |   6.93 |  13.17 |   0.09 |   9.70 |   0.11 |   9.83 |  -0.04 |   0.66 |   8.61 |
  NGC4449                 | WSRT-CVN68,UGC07592,SDSSJ122811.10+440537.0,PGC2236413,PGC040973,NGC4449,MCG+07-26-009,LGG290:[G93]017,CGCG216-005,BTS137,2MASXJ12281111+4405368                                                                                                                                                                                                    |     40973 |    NaN |  28.15 |   12.46975 |   44.09363 |      204 |        2 |      204 |        3 |      421 |   50.9 |   63.5 |     0.23 |     0.03 | IB    | B    |       | M         |             |   9.8 |   0.5 |     1.67 |     0.03 |  52.40 |   1.73 |  58.58 |   1.97 |  12.38 |   0.25 |    NaN |   0.08 |   8.98 |  -0.38 |   0.33 |    NaN |
  NGC4438                 | [RG2008]J186.94014+13.00882,VV188,VIRGO:[TT2002]03,VCC1043,UGC07574,SDSSJ122745.63+130031.7,PGC040914,NGC4438,MCG+02-32-065,IRAS12252+1317,EVCC0673,CGCG070-097,ARP120:,ALFALFA1-324,AGC007574,2MASXJ12274565+1300309                                                                                                                               |     40914 |    NaN |  30.26 |   12.46265 |   13.00925 |       98 |        8 |      103 |        4 |      189 |   27.0 |   73.2 |     0.36 |     0.04 | Sa    |      |       | M         |             |   0.6 |   1.5 |     1.96 |     0.02 | 109.39 |   5.07 | 114.29 |   5.34 |  15.10 |   0.21 |  11.34 |   0.12 |  10.61 |   0.41 |   0.76 |   9.40 |
  NGC4490                 | WSRT-CVN67A,VV030:,UGC07651,SDSSJ123036.23+413840.7,PGC089542,PGC041333,NGC4490,MCG+07-26-014,LGG290:[G93]008,KUG1228+419,KPG341B,IRAS12281+4155,IRAS12281+4154,CGCG216-008,ARP269:,2MASXJ12303636+4138370                                                                                                                                          |     41333 |  30.40 |  29.82 |   12.51009 |   41.64399 |      587 |        2 |      587 |        3 |      797 |  133.1 |   90.0 |     0.61 |     0.03 | SBcd  | B    |       | M         |             |   7.0 |   0.4 |     1.83 |     0.04 |  88.12 |   2.15 |  88.12 |    NaN |  11.62 |   0.12 |   9.11 |   0.09 |   8.58 |  -0.32 |   0.30 |    NaN |
  NGC4526                 | VCC1535,UGC07718,SDSSJ123402.98+074157.5,SDSSJ123402.98+074157.4,PGC041772,NGC4526,MCG+01-32-100,LGG288:[G93]012,IRAS12315+0758,EVCC0884,CGCG042-155,AGC007718,2MASXJ12340302+0741569                                                                                                                                                               |     41772 |  29.94 |  30.93 |   12.56750 |    7.69926 |      581 |       11 |      560 |        5 |      650 |  138.0 |   90.0 |     0.45 |     0.04 | S0    | B    |       |           |             |  -1.9 |   0.4 |     1.84 |     0.02 | 150.41 |   8.55 | 150.41 |    NaN |  19.07 |   0.24 |  11.01 |   0.10 |  10.45 |   0.47 |   0.89 |  10.07 |
  NGC4519                 | VCC1508,UGC07709,SDSSJ123330.25+083917.1,SDSSJ123330.25+083917.0,PGC041719,NGC4519,MCG+02-32-135,LGG289:[G93]044,IRAS12309+0855,IRAS12308+0856,HIPASSJ1233+08,EVCC0869,CGCG070-167,AGC007709,2MASXJ12333027+0839160                                                                                                                                 |     41719 |  31.39 |  31.39 |   12.55840 |    8.65472 |     1223 |        2 |     1219 |        4 |     1296 |  147.3 |   41.1 |     0.12 |     0.03 | Scd   | B    | R     | M         |             |   6.9 |   0.4 |     1.37 |     0.03 |  76.37 |   1.78 | 116.18 |   2.87 |  13.21 |   0.13 |  11.76 |   0.09 |  12.07 |  -0.10 |   0.45 |  11.75 |
  NGC4536                 | VCC1562,UM506,UGC07732,SDSSJ123427.04+021117.2,PGC3295051,PGC041823,NGC4536,MCG+00-32-023,LGG287:[G93]014,IRAS12318+0227,HIPASSJ1234+02B,EVCC2169,CGCG014-068,AGC007732,2MASXJ12342712+0211163,2DFGRSN388Z200                                                                                                                                       |     41823 |  32.16 |  30.81 |   12.57419 |    2.18795 |     1807 |        2 |     1803 |        2 |     1849 |  120.7 |   73.1 |     0.44 |     0.03 | SABb  | B    |       |           |             |   4.3 |   0.7 |     1.85 |     0.02 | 148.84 |   2.77 | 155.57 |   2.92 |  13.04 |   0.10 |   9.53 |   0.08 |  10.27 |  -0.10 |   0.50 |   9.47 |
  NGC4595                 | VCC1811,UGC07826,SDSSJ123951.91+151751.9,SDSSJ123951.91+151751.8,PGC042396,NGC4595,MCG+03-32-081,LGG292:[G93]124,IRAS12373+1534,EVCC1009,CGCG099-106,ALFALFA1-383,AGC007826,2MASXJ12395191+1517520                                                                                                                                                  |     42396 |  30.18 |  30.98 |   12.66441 |   15.29773 |      631 |        2 |      631 |        3 |      737 |  109.9 |   52.6 |     0.20 |     0.04 | SABb  | B    |       | M         |             |   4.0 |   1.9 |     1.18 |     0.07 |  61.01 |   1.45 |  76.77 |   1.91 |  15.47 |   0.11 |  12.92 |   0.16 |  12.45 |    NaN |    NaN |  11.95 |
  NGC4605                 | UGC07831,SDSSJ123959.28+613632.9,PGC042408,NGC4605,MCG+10-18-074,KIG0543,IRAS12378+6152,IRAS12377+6153,CGCG293-031,2MIG1755,2MASXJ12395938+6136330                                                                                                                                                                                                  |     42408 |    NaN |  28.72 |   12.66648 |   61.60916 |      146 |        3 |      146 |        4 |      411 |  122.2 |   70.1 |     0.41 |     0.03 | SBc   | B    |       | M         |             |   5.0 |   1.5 |     1.77 |     0.02 |  57.21 |   1.91 |  60.84 |   2.05 |  13.49 |   0.10 |  10.27 |   0.06 |  10.06 |  -0.15 |   0.47 |   9.27 |
  NGC4633                 | VCC1929,UGC07874,SDSSJ124237.37+142125.9,PGC042699,NGC4633,MCG+03-32-085,KPG351A,IC3688,EVCC1071,CGCG100-001,CGCG099-111,ALFALFA1-390,AGC007874,2MASXJ12423733+1421257                                                                                                                                                                              |     42699 |    NaN |  31.06 |   12.71037 |   14.35724 |      296 |        5 |      288 |        3 |      400 |   32.7 |   86.1 |     0.38 |     0.04 | SABd  | B    |       | M         |             |   7.9 |   1.0 |     1.25 |     0.06 |  81.29 |   2.10 |  81.48 |   2.14 |  15.15 |   0.16 |    NaN |   0.12 |  12.94 |    NaN |   0.54 |  12.67 |
  NGC4625                 | WSRT-CVN66,UGC07861,SDSSJ124152.72+411626.3,SDSSJ124152.72+411626.2,SDSSJ124152.71+411626.2,PGC042607,NGC4625,MCG+07-26-038,LGG290:[G93]011,KUG1239+415,KPG349B,IRAS12395+4132,IC3675,CGCG216-018,2MASXJ12415270+4116253                                                                                                                            |     42607 |  30.40 |    NaN |   12.69798 |   41.27387 |      609 |        2 |      610 |        4 |      821 |    NaN |   46.1 |     0.12 |     0.03 | SABm  | B    | R     | M         |             |   8.7 |   0.9 |     1.15 |     0.04 |  27.87 |   0.91 |  38.67 |   1.32 |  14.12 |   0.12 |  12.64 |   0.08 |  12.73 |  -0.21 |   0.52 |  12.22 |
  NGC4654                 | [RG2008]J190.98575+13.12668,VCC1987,UGC07902,SDSSJ124356.59+130735.9,SDSSJ124356.58+130736.0,SDSSJ124356.57+130736.0,SDSSJ124356.57+130735.8,PGC042857,NGC4654,MCG+02-33-004,LGG292:[G93]024,IRAS12414+1324,IRAS12414+1323,IC3708,HIPASSJ1243+13B,EVCC1109,CGCG071-019,ALFALFA1-395,AGC007902,ADBSJ124358+1307,2MASXJ12435663+1307348               |     42857 |  31.11 |  30.71 |   12.73239 |   13.12652 |     1044 |        4 |     1038 |        2 |     1141 |  122.9 |   59.8 |     0.28 |     0.03 | Sc    | B    | R     | M         |             |   5.9 |   0.5 |     1.67 |     0.02 | 128.89 |   1.80 | 149.16 |   2.14 |  13.22 |   0.14 |  10.15 |   0.11 |  10.48 |  -0.14 |   0.52 |  10.10 |
  NGC4666                 | [FN2007]1233,UGC07926,SDSSJ124508.59-002742.7,PGC042975,NGC4666,MRC1242-001,MCG+00-33-008,LGG299:[G93]002,IRAS12425-0011,HIPASSJ1245-00,CGCG015-015,6dFJ1245086-002743,2MFGC10050,2MASXJ12450867-0027428                                                                                                                                            |     42975 |  31.81 |  30.82 |   12.75240 |   -0.46188 |     1518 |        3 |     1517 |        3 |     1551 |   40.2 |   69.6 |     0.40 |     0.04 | SABc  | B    |       |           |             |   5.0 |   0.8 |     1.70 |     0.02 | 180.76 |   2.10 | 192.81 |   2.30 |  13.52 |   0.12 |    NaN |   0.11 |  10.67 |    NaN |   0.64 |   9.41 |
  NGC4710                 | UGC07980,SDSSJ124938.68+150954.1,SDSSJ124938.60+150951.1,SDSSJ124938.59+150951.1,PGC043375,NGC4710,MCG+03-33-009,LGG292:[G93]110,IRAS12471+1526,EVCC1182,EONJ192.412+15.165,EGISJ124938.9+150956,CGCG100-011,ALFALFA1-415,AGC007980,2MFGC10109,2MASXJ12493895+1509557                                                                               |     43375 |  31.25 |  30.18 |   12.82744 |   15.16497 |     1105 |        8 |     1100 |        4 |     1214 |   25.9 |   90.0 |     0.59 |     0.05 | S0-a  | B    | R     |           |             |  -0.9 |   0.8 |     1.64 |     0.03 | 160.00 |   7.54 | 160.00 |    NaN |  17.59 |   0.20 |  11.10 |   0.13 |  11.46 |   0.28 |   0.77 |  10.43 |
  NGC5005                 | UGC08256,SDSSJ131056.27+370332.3,PGC2092196,PGC045749,NGC5005,MCG+06-29-052,LGG334:[G93]003,IRAS13086+3719,CGCG189-035,2MASXJ13105631+3703321                                                                                                                                                                                                       |     45749 |  31.18 |  31.66 |   13.18230 |   37.05912 |      948 |        7 |      947 |        4 |     1154 |   69.9 |   77.1 |     0.50 |     0.03 | SABb  | B    |       |           |             |   4.0 |   0.2 |     1.68 |     0.03 | 244.65 |   6.63 | 251.03 |   6.84 |  14.53 |   0.14 |   9.67 |   0.06 |   9.70 |   0.21 |   0.69 |   8.55 |
  NGC5033                 | UGC08307,SDSSJ131327.49+363538.0,PGC045948,NGC5033,MCG+06-29-062,LGG334:[G93]005,IRAS13111+3651,CGCG189-043,2MASXJ13132753+3635371                                                                                                                                                                                                                  |     45948 |  31.03 |  30.84 |   13.22431 |   36.59377 |      876 |        3 |      874 |        3 |     1080 |  171.8 |   64.6 |     0.33 |     0.05 | Sc    |      |       | M         |             |   5.0 |   0.8 |     1.99 |     0.02 | 203.97 |   4.23 | 225.79 |   4.81 |  12.25 |   0.10 |   9.80 |   0.05 |  10.08 |    NaN |   0.47 |   8.81 |
  NGC5023                 | UGC08286,SDSSJ131211.68+440214.4,RFGC2495,PGC045849,NGC5023,MCG+07-27-043,LGG347:[G93]001,IRAS13099+4418,FGC1578,CGCG217-017,2MFGC10525,2MASXJ13121179+4402168                                                                                                                                                                                      |     45849 |  29.94 |  29.09 |   13.20326 |   44.03770 |      407 |        1 |      407 |        3 |      635 |   28.2 |   90.0 |     0.90 |     0.03 | Sc    |      |       | M         |             |   6.0 |   0.5 |     1.79 |     0.02 |  80.29 |   1.83 |  80.29 |    NaN |  13.39 |   0.09 |    NaN |   0.08 |  11.22 |  -0.28 |   0.34 |  11.26 |
  NGC5301                 | UGC08711,SDSSJ134624.69+460625.2,SDSSJ134624.68+460625.2,SDSSJ134624.67+460625.3,SDSSJ134624.66+460625.4,PGC048816,NGC5301,MCG+08-25-041,IRAS13443+4621,CGCG246-023,2MFGC11110,2MASXJ13462465+4606266,2MASXJ13462460+4606266                                                                                                                        |     48816 |  32.07 |  31.60 |   13.77351 |   46.10718 |     1506 |        2 |     1507 |        4 |     1748 |  150.0 |   90.0 |     0.68 |     0.02 | SBc   | B    |       |           |             |   4.6 |   0.9 |     1.60 |     0.02 | 141.09 |   3.54 | 141.09 |    NaN |  13.90 |   0.10 |  11.91 |   0.07 |  12.18 |   0.02 |   0.55 |  11.36 |
  NGC5347                 | UGC08805,SDSSJ135317.79+332927.1,SDSSJ135317.78+332927.0,PGC049342,NGC5347,MCG+06-31-007,KUG1351+337A,IRAS13510+3344,CGCG191-007,AGC008805,2MIG1915,2MASXJ13531785+3329267                                                                                                                                                                          |     49342 |  32.87 |    NaN |   13.88828 |   33.49082 |     2370 |        4 |     2384 |        5 |     2574 |  122.3 |   45.3 |     0.14 |     0.03 | Sab   | B    | R     |           |             |   2.0 |   0.3 |     1.21 |     0.03 |  44.73 |   2.58 |  62.96 |   3.71 |  14.54 |   0.23 |  12.73 |   0.09 |  13.16 |  -0.07 |   0.70 |  12.14 |
  NGC5383                 | UGC08875,SDSSJ135704.97+415046.5,SDSSJ135704.47+415047.8,PGC049618,NGC5383,MRK0281,MCG+07-29-023,LGG363:[G93]004,KUG1355+420,IRAS13550+4205,CGCG219-033,2MASXJ13570498+4150456                                                                                                                                                                      |     49618 |  32.77 |    NaN |   13.95133 |   41.84630 |     2205 |       29 |     2266 |        4 |     2436 |   98.1 |   42.3 |     0.12 |     0.03 | Sb    | B    |       |           |             |   3.1 |   0.5 |     1.39 |     0.03 | 139.72 |   3.48 | 207.67 |   5.47 |  14.03 |   0.16 |  11.18 |   0.03 |  12.00 |   0.04 |   0.61 |  10.52 |
